ts_code,symbol,name,area,industry,fullname,enname,market,exchange_id,curr_type,list_status,list_date,delist_date,is_hs
603331.SH,603331,百达精工,浙江,专用机械,浙江百达精工股份有限公司,Zhejiang Baida Precision Manufacturing Corp.,主板,SSE,CNY,L,2017-07-05,,N
603333.SH,603333,明星电缆,四川,电气设备,四川明星电缆股份有限公司,Sichuan Star Cable Co.,Ltd.,主板,SSE,CNY,L,2012-05-07,,N
603335.SH,603335,迪生力,广东,汽车配件,广东迪生力汽配股份有限公司,Guangdong Dcenti Auto-Parts Stock Limited Company,主板,SSE,CNY,L,2017-06-20,,N
603336.SH,603336,宏辉果蔬,广东,农业综合,宏辉果蔬股份有限公司,Great-Sun Foods Co.,Ltd.,主板,SSE,CNY,L,2016-11-24,,N
603337.SH,603337,杰克股份,浙江,纺织机械,杰克缝纫机股份有限公司,Jack Sewing Machine Co.,Ltd.,主板,SSE,CNY,L,2017-01-19,,H
603338.SH,603338,浙江鼎力,浙江,专用机械,浙江鼎力机械股份有限公司,Zhejiang Dingli Machinery Co.,Ltd.,主板,SSE,CNY,L,2015-03-25,,H
603339.SH,603339,四方科技,江苏,专用机械,四方科技集团股份有限公司,Square Technology Group Co., Ltd.,主板,SSE,CNY,L,2016-05-19,,H
603345.SH,603345,安井食品,福建,食品,福建安井食品股份有限公司,Fu Jian Anjoy Foods Co., Ltd.,主板,SSE,CNY,L,2017-02-22,,N
603348.SH,603348,文灿股份,广东,汽车配件,广东文灿压铸股份有限公司,Guangdong Wencan Die Casting Co., Ltd.,主板,SSE,CNY,L,2018-04-26,,N
603355.SH,603355,莱克电气,江苏,家用电器,莱克电气股份有限公司,Kingclean Electric Co.,Ltd,主板,SSE,CNY,L,2015-05-13,,H
603356.SH,603356,华菱精工,安徽,机械基件,宣城市华菱精工科技股份有限公司,Xuancheng Valin Precision Technology Co.,Ltd.,主板,SSE,CNY,L,2018-01-24,,N
603357.SH,603357,设计总院,安徽,建筑施工,安徽省交通规划设计研究总院股份有限公司,Anhui Transport Consulting & Design Institute Co.,Ltd.,主板,SSE,CNY,L,2017-08-01,,H
603358.SH,603358,华达科技,江苏,汽车配件,华达汽车科技股份有限公司,Huada Automotive Technology Corp.,Ltd,主板,SSE,CNY,L,2017-01-25,,H
603359.SH,603359,东珠生态,江苏,建筑施工,东珠生态环保股份有限公司,Dongzhu Ecological Environment Protection Co.,Ltd.,主板,SSE,CNY,L,2017-09-01,,N
603360.SH,603360,百傲化学,辽宁,化工原料,大连百傲化学股份有限公司,Dalian BIO-CHEM Company Limited,主板,SSE,CNY,L,2017-02-06,,N
603363.SH,603363,傲农生物,福建,饲料,福建傲农生物科技集团股份有限公司,Fujian Aonong Biological Technology Group Incorporation Limited,主板,SSE,CNY,L,2017-09-26,,H
603365.SH,603365,水星家纺,上海,纺织,上海水星家用纺织品股份有限公司,Shanghai Shuixing Home Textile Co., Ltd.,主板,SSE,CNY,L,2017-11-20,,N
603366.SH,603366,日出东方,江苏,家用电器,日出东方太阳能股份有限公司,Jiangsu Sunrain Solar Energy Co., Ltd,主板,SSE,CNY,L,2012-05-21,,N
603367.SH,603367,辰欣药业,山东,化学制药,辰欣药业股份有限公司,Cisen Pharmaceutical Co.,Ltd.,主板,SSE,CNY,L,2017-09-29,,N
603368.SH,603368,柳药股份,广西,医药商业,广西柳州医药股份有限公司,Guangxi Liuzhou Pharmaceutical Co., Ltd.,主板,SSE,CNY,L,2014-12-04,,H
603377.SH,603377,东方时尚,北京,汽车服务,东方时尚驾驶学校股份有限公司,Eastern Pioneer Driving School Co., Ltd.,主板,SSE,CNY,L,2016-02-05,,N
603378.SH,603378,亚士创能,上海,染料涂料,亚士创能科技(上海)股份有限公司,Asia Cuanon Technology (ShangHai) Co.,Ltd.,主板,SSE,CNY,L,2017-09-28,,N
603380.SH,603380,易德龙,江苏,元器件,苏州易德龙科技股份有限公司,Suzhou Etron Technologies Co.,Ltd.,主板,SSE,CNY,L,2017-06-22,,N
603383.SH,603383,顶点软件,福建,软件服务,福建顶点软件股份有限公司,Fujian Apex Software Co.,Ltd,主板,SSE,CNY,L,2017-05-22,,N
603385.SH,603385,惠达卫浴,河北,家居用品,惠达卫浴股份有限公司,Huida Sanitary Ware Co., Ltd,主板,SSE,CNY,L,2017-04-05,,N
603386.SH,603386,广东骏亚,广东,元器件,广东骏亚电子科技股份有限公司,Guangdong Champion Asia Electronics Co.,Ltd,主板,SSE,CNY,L,2017-09-12,,N
603387.SH,603387,基蛋生物,江苏,生物制药,基蛋生物科技股份有限公司,Getein Biotech, Inc.,主板,SSE,CNY,L,2017-07-17,,H
603388.SH,603388,元成股份,浙江,建筑施工,元成环境股份有限公司,Yuancheng Environment Co., Ltd.,主板,SSE,CNY,L,2017-03-24,,N
603389.SH,603389,亚振家居,江苏,家居用品,亚振家居股份有限公司,A-Zenith Home Furnishings Co.,Ltd.,主板,SSE,CNY,L,2016-12-15,,N
603393.SH,603393,新天然气,新疆,供气供热,新疆鑫泰天然气股份有限公司,Xinjiang Xintai Natural Gas Co.,Ltd.,主板,SSE,CNY,L,2016-09-12,,N
603396.SH,603396,金辰股份,辽宁,专用机械,营口金辰机械股份有限公司,Yingkou Jinchen Machinery Co., Ltd.,主板,SSE,CNY,L,2017-10-18,,N
603398.SH,603398,邦宝益智,广东,文教休闲,广东邦宝益智玩具股份有限公司,Banbao Co.,Ltd.,主板,SSE,CNY,L,2015-12-09,,N
603399.SH,603399,吉翔股份,辽宁,小金属,锦州吉翔钼业股份有限公司,JINZHOU JIXIANG MOLYBDENUM CO.,LTD.,主板,SSE,CNY,L,2012-08-24,,N
603416.SH,603416,信捷电气,江苏,电气设备,无锡信捷电气股份有限公司,Wuxi Xinje Electric Co.,Ltd.,主板,SSE,CNY,L,2016-12-21,,N
603421.SH,603421,鼎信通讯,山东,通信设备,青岛鼎信通讯股份有限公司,Qingdao Topscomm Communication Inc.,主板,SSE,CNY,L,2016-10-11,,H
603429.SH,603429,集友股份,安徽,广告包装,安徽集友新材料股份有限公司,Anhui Genuine New Materials Co.,Ltd.,主板,SSE,CNY,L,2017-01-24,,N
603444.SH,603444,吉比特,福建,互联网,厦门吉比特网络技术股份有限公司,G-Bits Network Technology(Xiamen)Co., Ltd.,主板,SSE,CNY,L,2017-01-04,,H
603456.SH,603456,九洲药业,浙江,化学制药,浙江九洲药业股份有限公司,Zhejiang Jiuzhou Pharmaceutical Co., Ltd.,主板,SSE,CNY,L,2014-10-10,,N
603458.SH,603458,勘设股份,贵州,建筑施工,贵州省交通规划勘察设计研究院股份有限公司,Guizhou Transportation Planning Survey&Design Academe Co.,Ltd,主板,SSE,CNY,L,2017-08-09,,N
603466.SH,603466,风语筑,上海,文教休闲,上海风语筑展示股份有限公司,Shanghai Fengyuzhu Exhibition Co., Ltd.,主板,SSE,CNY,L,2017-10-20,,N
603477.SH,603477,振静股份,四川,纺织,四川振静股份有限公司,Sichuan Zhenjing Corporation Limited,主板,SSE,CNY,L,2017-12-18,,N
603486.SH,603486,科沃斯,江苏,家用电器,科沃斯机器人股份有限公司,Ecovacs Robotics Co., Ltd.,主板,SSE,CNY,L,2018-05-28,,N
603488.SH,603488,展鹏科技,江苏,电气设备,展鹏科技股份有限公司,Flying Technology Co.,Ltd.,主板,SSE,CNY,L,2017-05-16,,N
603496.SH,603496,恒为科技,上海,电脑设备,恒为科技(上海)股份有限公司,EmbedWay Technologies (Shanghai) Corporation,主板,SSE,CNY,L,2017-06-07,,N
603499.SH,603499,翔港科技,上海,广告包装,上海翔港包装科技股份有限公司,Shanghai Sunglow Packaging Technology Co., Ltd.,主板,SSE,CNY,L,2017-10-16,,N
603500.SH,603500,祥和实业,浙江,运输设备,浙江天台祥和实业股份有限公司,Zhejiang Tiantai Xianghe Industrial Co., Ltd.,主板,SSE,CNY,L,2017-09-04,,N
603501.SH,603501,韦尔股份,上海,半导体,上海韦尔半导体股份有限公司,Will Semiconductor Co.,Ltd. Shanghai,主板,SSE,CNY,L,2017-05-04,,N
603505.SH,603505,金石资源,浙江,矿物制品,金石资源集团股份有限公司,China Kings Resources Group Co., Ltd.,主板,SSE,CNY,L,2017-05-03,,N
603506.SH,603506,南都物业,浙江,房产服务,南都物业服务股份有限公司,Nacity Property Service Co.,Ltd.,主板,SSE,CNY,L,2018-02-01,,N
603507.SH,603507,振江股份,江苏,钢加工,江苏振江新能源装备股份有限公司,Jiangsu Zhenjiang New Energy Equipment Co., Ltd.,主板,SSE,CNY,L,2017-11-06,,N
603508.SH,603508,思维列控,河南,软件服务,河南思维自动化设备股份有限公司,Henan Thinker Automatic Equipment Co., Ltd,主板,SSE,CNY,L,2015-12-24,,N
603515.SH,603515,欧普照明,上海,电气设备,欧普照明股份有限公司,Opple Lighting Co., Ltd.,主板,SSE,CNY,L,2016-08-19,,H
603516.SH,603516,淳中科技,北京,通信设备,北京淳中科技股份有限公司,Beijing Tricolor Technology Co.,Ltd,主板,SSE,CNY,L,2018-02-02,,N
603517.SH,603517,绝味食品,湖南,食品,绝味食品股份有限公司,Juewei Food Co., Ltd.,主板,SSE,CNY,L,2017-03-17,,H
603518.SH,603518,维格娜丝,江苏,服饰,维格娜丝时装股份有限公司,VGRASS Fashion Co.,Ltd.,主板,SSE,CNY,L,2014-12-03,,N
603519.SH,603519,立霸股份,江苏,家用电器,江苏立霸实业股份有限公司,Jiangsu Liba Enterprise Joint-Stock Co.,Ltd.,主板,SSE,CNY,L,2015-03-19,,N
603520.SH,603520,司太立,浙江,化学制药,浙江司太立制药股份有限公司,Zhejiang Starry Pharmaceutical Co., Ltd.,主板,SSE,CNY,L,2016-03-09,,N
603527.SH,603527,众源新材,安徽,铜,安徽众源新材料股份有限公司,Anhui Zhongyuan New Materials Co.,Ltd.,主板,SSE,CNY,L,2017-09-07,,N
603528.SH,603528,多伦科技,江苏,软件服务,多伦科技股份有限公司,DuoLun Technology Corporation Ltd.,主板,SSE,CNY,L,2016-05-03,,N
603533.SH,603533,掌阅科技,北京,互联网,掌阅科技股份有限公司,Ireader Technology Co., Ltd,主板,SSE,CNY,L,2017-09-21,,H
603535.SH,603535,嘉诚国际,广东,仓储物流,广州市嘉诚国际物流股份有限公司,Guangzhou Jiacheng International Logistics Co.,Ltd,主板,SSE,CNY,L,2017-08-08,,N
603536.SH,603536,惠发股份,山东,食品,山东惠发食品股份有限公司,Shandong Huifa Foodstuff Co.,Ltd.,主板,SSE,CNY,L,2017-06-13,,N
603538.SH,603538,美诺华,浙江,化学制药,宁波美诺华药业股份有限公司,Ningbo Menovo Pharmaceutical Co., Ltd.,主板,SSE,CNY,L,2017-04-07,,N
603555.SH,603555,贵人鸟,福建,服饰,贵人鸟股份有限公司,Guirenniao Co.,Ltd.,主板,SSE,CNY,L,2014-01-24,,N
603556.SH,603556,海兴电力,浙江,电器仪表,杭州海兴电力科技股份有限公司,Hexing Electrical Co.,Ltd,主板,SSE,CNY,L,2016-11-10,,H
603557.SH,603557,起步股份,浙江,服饰,起步股份有限公司,Qibu Corporation Limited,主板,SSE,CNY,L,2017-08-18,,N
603558.SH,603558,健盛集团,浙江,纺织,浙江健盛集团股份有限公司,Zhejiang Jasan Holding Group Co.,Ltd.,主板,SSE,CNY,L,2015-01-27,,N
603559.SH,603559,中通国脉,吉林,通信设备,中通国脉通信股份有限公司,ZhongTongGuoMai Communication Co.,Ltd.,主板,SSE,CNY,L,2016-12-02,,N
603566.SH,603566,普莱柯,河南,生物制药,普莱柯生物工程股份有限公司,Pulike Biological Engineering,Inc.,主板,SSE,CNY,L,2015-05-18,,N
603567.SH,603567,珍宝岛,黑龙江,中成药,黑龙江珍宝岛药业股份有限公司,Heilongjiang ZBD Pharmaceutical Co.,Ltd.,主板,SSE,CNY,L,2015-04-24,,H
603568.SH,603568,伟明环保,浙江,环境保护,浙江伟明环保股份有限公司,Zhejiang Weiming Environment Protection Co.,Ltd.,主板,SSE,CNY,L,2015-05-28,,H
603569.SH,603569,长久物流,北京,仓储物流,北京长久物流股份有限公司,Beijing Changjiu Logistics Co.,Ltd,主板,SSE,CNY,L,2016-08-10,,H
603577.SH,603577,汇金通,山东,钢加工,青岛汇金通电力设备股份有限公司,Qingdao Huijintong Power Equipment Co.,Ltd.,主板,SSE,CNY,L,2016-12-22,,N
603578.SH,603578,三星新材,浙江,玻璃,浙江三星新材股份有限公司,Zhejiang Three Stars New Materials Co.,Ltd.,主板,SSE,CNY,L,2017-03-06,,N
603579.SH,603579,荣泰健康,上海,医疗保健,上海荣泰健康科技股份有限公司,Shanghai Rongtai Health Technology Corporation Limited.,主板,SSE,CNY,L,2017-01-11,,H
603580.SH,603580,艾艾精工,上海,化工原料,艾艾精密工业输送系统(上海)股份有限公司,Aa Industrial Belting (Shanghai) Co., Ltd,主板,SSE,CNY,L,2017-05-25,,N
603583.SH,603583,捷昌驱动,浙江,电气设备,浙江捷昌线性驱动科技股份有限公司,Zhejiang Jiecang Linear Motion Technology Co., Ltd.,主板,SSE,CNY,L,2018-09-21,,N
603585.SH,603585,苏利股份,江苏,化工原料,江苏苏利精细化工股份有限公司,Suli Co., Ltd.,主板,SSE,CNY,L,2016-12-14,,H
603586.SH,603586,金麒麟,山东,汽车配件,山东金麒麟股份有限公司,Shandong Gold Phoenix Co.,Ltd,主板,SSE,CNY,L,2017-04-06,,N
603587.SH,603587,地素时尚,上海,服饰,地素时尚股份有限公司,Dazzle Fashion Co.,Ltd.,主板,SSE,CNY,L,2018-06-22,,N
603588.SH,603588,高能环境,北京,环境保护,北京高能时代环境技术股份有限公司,Beijing Geoenviron Engineering & Technology, Inc,主板,SSE,CNY,L,2014-12-29,,H
603589.SH,603589,口子窖,安徽,白酒,安徽口子酒业股份有限公司,Anhui Kouzi Distillery Co.,Ltd.,主板,SSE,CNY,L,2015-06-29,,H
603590.SH,603590,康辰药业,北京,化学制药,北京康辰药业股份有限公司,Beijing Konruns Pharmaceutical Co.,Ltd.,主板,SSE,CNY,L,2018-08-27,,N
603595.SH,603595,东尼电子,浙江,元器件,浙江东尼电子股份有限公司,Zhejiang Tony Electronic Co., Ltd,主板,SSE,CNY,L,2017-07-12,,H
603596.SH,603596,伯特利,安徽,汽车配件,芜湖伯特利汽车安全系统股份有限公司,Bethel Automotive Safety Systems Co.,Ltd,主板,SSE,CNY,L,2018-04-27,,N
603598.SH,603598,引力传媒,北京,影视音像,引力传媒股份有限公司,Inly Media Co., Ltd.,主板,SSE,CNY,L,2015-05-27,,N
603599.SH,603599,广信股份,安徽,农药化肥,安徽广信农化股份有限公司,Anhui Guangxin Agrochemical Co., Ltd.,主板,SSE,CNY,L,2015-05-13,,H
603600.SH,603600,永艺股份,浙江,家居用品,永艺家具股份有限公司,UE Furniture Co., Ltd.,主板,SSE,CNY,L,2015-01-23,,H
603601.SH,603601,再升科技,重庆,玻璃,重庆再升科技股份有限公司,Chongqing Zaisheng Technology Co., Ltd.,主板,SSE,CNY,L,2015-01-22,,N
603602.SH,603602,纵横通信,浙江,通信设备,杭州纵横通信股份有限公司,Hangzhou Freely Communication Co., Ltd.,主板,SSE,CNY,L,2017-08-10,,N
603603.SH,603603,博天环境,北京,环境保护,博天环境集团股份有限公司,Poten Environment Group Co., Ltd.,主板,SSE,CNY,L,2017-02-17,,H
603605.SH,603605,珀莱雅,浙江,日用化工,珀莱雅化妆品股份有限公司,Proya Cosmetics Co., Ltd.,主板,SSE,CNY,L,2017-11-15,,N
603606.SH,603606,东方电缆,浙江,电气设备,宁波东方电缆股份有限公司,Ningbo Orient Wires & Cables Co.,Ltd.,主板,SSE,CNY,L,2014-10-15,,N
603607.SH,603607,京华激光,浙江,造纸,浙江京华激光科技股份有限公司,Zhejiang Jinghua Laser Technology Co.,Ltd,主板,SSE,CNY,L,2017-10-25,,N
603608.SH,603608,天创时尚,广东,服饰,天创时尚股份有限公司,Top Score Fashion Co.,Ltd.,主板,SSE,CNY,L,2016-02-18,,N
603609.SH,603609,禾丰牧业,辽宁,饲料,辽宁禾丰牧业股份有限公司,Liaoning Wellhope Agri-Tech Joint Stock Co., Ltd.,主板,SSE,CNY,L,2014-08-08,,H
603611.SH,603611,诺力股份,浙江,运输设备,诺力智能装备股份有限公司,Noblelift Intelligent Equipment Co.,Ltd.,主板,SSE,CNY,L,2015-01-28,,N
603612.SH,603612,索通发展,山东,矿物制品,索通发展股份有限公司,Sunstone Development Co., Ltd.,主板,SSE,CNY,L,2017-07-18,,H
603615.SH,603615,茶花股份,福建,家居用品,茶花现代家居用品股份有限公司,Chahua Modern Housewares Co.,Ltd.,主板,SSE,CNY,L,2017-02-13,,N
603616.SH,603616,韩建河山,北京,其他建材,北京韩建河山管业股份有限公司,Beijing Hanjian Heshan Pipeline Co.,Ltd.,主板,SSE,CNY,L,2015-06-11,,N
603617.SH,603617,君禾股份,浙江,专用机械,君禾泵业股份有限公司,Junhe Pumps Holding Co., Ltd,主板,SSE,CNY,L,2017-07-03,,N
603618.SH,603618,杭电股份,浙江,电气设备,杭州电缆股份有限公司,Hangzhou Cable Co., Ltd.,主板,SSE,CNY,L,2015-02-17,,H
603619.SH,603619,中曼石油,上海,石油开采,中曼石油天然气集团股份有限公司,Zhongman Petroleum and Natural Gas Group Corp.Ltd.,主板,SSE,CNY,L,2017-11-17,,H
603626.SH,603626,科森科技,江苏,专用机械,昆山科森科技股份有限公司,Kunshan Kersen Science & Technology Co.,Ltd.,主板,SSE,CNY,L,2017-02-09,,H
603628.SH,603628,清源股份,福建,电气设备,清源科技(厦门)股份有限公司,Clenergy(Xiamen)Technology Co.,Ltd.,主板,SSE,CNY,L,2017-01-12,,H
603630.SH,603630,拉芳家化,广东,日用化工,拉芳家化股份有限公司,Lafang China Co.,Ltd.,主板,SSE,CNY,L,2017-03-13,,N
603633.SH,603633,徕木股份,上海,元器件,上海徕木电子股份有限公司,Shanghai Laimu Electronics Co.,Ltd,主板,SSE,CNY,L,2016-11-17,,N
603636.SH,603636,南威软件,福建,软件服务,南威软件股份有限公司,Linewell Software Co., Ltd.,主板,SSE,CNY,L,2014-12-30,,N
603637.SH,603637,镇海股份,浙江,建筑施工,镇海石化工程股份有限公司,Zhenhai Petrochemical Engineering Co., Ltd,主板,SSE,CNY,L,2017-02-08,,N
603638.SH,603638,艾迪精密,山东,专用机械,烟台艾迪精密机械股份有限公司,Yantai Eddie Precision Machinery Co.,Ltd.,主板,SSE,CNY,L,2017-01-20,,N
603639.SH,603639,海利尔,山东,农药化肥,海利尔药业集团股份有限公司,Hailir Pesticides and Chemicals group Co.,Ltd.,主板,SSE,CNY,L,2017-01-12,,H
603648.SH,603648,畅联股份,上海,仓储物流,上海畅联国际物流股份有限公司,Shanghai Shine-Link International Logistics Co., Ltd.,主板,SSE,CNY,L,2017-09-13,,N
603650.SH,603650,彤程新材,上海,化工原料,彤程新材料集团股份有限公司,Red Avenue New Materials Group Co., Ltd.,主板,SSE,CNY,L,2018-06-27,,N
603655.SH,603655,朗博科技,江苏,汽车配件,常州朗博密封科技股份有限公司,Changzhou Langbo Sealing Technologies Co.,Ltd.,主板,SSE,CNY,L,2017-12-29,,N
603656.SH,603656,泰禾光电,安徽,专用机械,合肥泰禾光电科技股份有限公司,Hefei Taihe Optoelectronic Technology Co., Ltd.,主板,SSE,CNY,L,2017-03-21,,N
603657.SH,603657,春光科技,浙江,塑料,金华春光橡塑科技股份有限公司,Jinhua Chunguang Technology Co.,Ltd,主板,SSE,CNY,L,2018-07-30,,N
603658.SH,603658,安图生物,河南,医疗保健,郑州安图生物工程股份有限公司,Autobio Diagnostics Co., Ltd.,主板,SSE,CNY,L,2016-09-01,,H
603659.SH,603659,璞泰来,上海,化工原料,上海璞泰来新能源科技股份有限公司,Shanghai Putailai New Energy Technology Co.,Ltd.,主板,SSE,CNY,L,2017-11-03,,H
603660.SH,603660,苏州科达,江苏,通信设备,苏州科达科技股份有限公司,Suzhou Keda Technology Co.,Ltd,主板,SSE,CNY,L,2016-12-01,,H
603661.SH,603661,恒林股份,浙江,家居用品,浙江恒林椅业股份有限公司,Zhejiang Henglin Chair Industry Co., Ltd.,主板,SSE,CNY,L,2017-11-21,,N
603663.SH,603663,三祥新材,福建,矿物制品,三祥新材股份有限公司,Sanxiang Advanced Materials Co., Ltd.,主板,SSE,CNY,L,2016-08-01,,N
603665.SH,603665,康隆达,浙江,纺织,浙江康隆达特种防护科技股份有限公司,ZheJiang KangLongDa Special Protection Technology Co., Ltd.,主板,SSE,CNY,L,2017-03-13,,N
603666.SH,603666,亿嘉和,江苏,专用机械,亿嘉和科技股份有限公司,Yijiahe Technology Co.,Ltd.,主板,SSE,CNY,L,2018-06-12,,N
603667.SH,603667,五洲新春,浙江,机械基件,浙江五洲新春集团股份有限公司,Zhejiang XCC Group Co.,Ltd,主板,SSE,CNY,L,2016-10-25,,N
603668.SH,603668,天马科技,福建,饲料,福建天马科技集团股份有限公司,Fujian Tianma Science and Technology Group Co.,Ltd.,主板,SSE,CNY,L,2017-01-17,,N
603669.SH,603669,灵康药业,西藏,化学制药,灵康药业集团股份有限公司,Lionco Pharmaceutical Group Co.,Ltd.,主板,SSE,CNY,L,2015-05-28,,H
